season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,12,48,60
3,1,6,20,0,5,1,1,0.92,0.8939,0.42,0.2537,53,255,308
4,0,11,11,0,5,1,1,0.4,0.4091,0.66,0.1045,99,127,226
1,1,2,10,0,0,0,1,0.26,0.2576,0.41,0.1642,27,161,188
4,0,10,12,0,4,1,1,0.48,0.4697,0.48,0.5224,28,171,199
4,0,11,22,0,0,0,1,0.48,0.4697,0.41,0.3881,25,64,89
2,1,3,16,0,3,1,1,0.58,0.5455,0.73,0.0,91,287,378
3,0,7,20,0,6,0,1,0.72,0.6667,0.51,0.2239,108,188,296
3,0,8,8,0,0,0,1,0.72,0.697,0.79,0.194,23,66,89
4,0,11,22,1,5,0,1,0.32,0.3182,0.39,0.194,13,78,91
1,0,3,1,0,4,1,1,0.36,0.3485,0.71,0.2239,1,11,12
3,0,8,6,0,2,1,1,0.62,0.5909,0.73,0.3284,4,115,119
2,0,6,22,0,0,0,1,0.64,0.5758,0.83,0.1343,31,97,128
1,1,2,1,0,4,1,2,0.44,0.4394,0.58,0.2836,3,12,15
1,1,1,18,0,0,0,1,0.34,0.3182,0.46,0.2239,19,162,181
2,0,4,9,0,4,1,2,0.42,0.4242,0.47,0.2836,18,178,196
3,0,8,7,0,6,0,2,0.7,0.6667,0.84,0.3582,2,26,28
2,1,4,4,0,2,1,1,0.3,0.2879,0.7,0.194,0,3,3
2,0,3,21,0,2,1,1,0.34,0.3636,0.42,0.0,8,75,83
1,1,3,1,0,1,1,1,0.38,0.3939,0.5,0.1343,1,9,10
3,0,9,1,0,3,1,1,0.62,0.5909,0.78,0.0896,1,7,8
4,0,11,15,0,3,1,3,0.48,0.4697,0.94,0.1045,16,50,66
2,1,4,22,0,5,1,1,0.4,0.4091,0.35,0.2239,34,124,158
1,1,2,14,0,5,1,2,0.32,0.3333,0.39,0.0896,8,138,146
2,1,5,19,0,0,0,1,0.66,0.6212,0.61,0.4179,142,260,402
2,0,5,13,0,0,0,2,0.5,0.4848,0.63,0.1642,123,209,332
4,0,11,2,0,2,1,3,0.38,0.3939,1.0,0.1045,2,4,6
2,1,4,19,0,2,1,1,0.6,0.6061,0.26,0.2537,73,464,537
1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,1,1,2
1,1,3,9,0,3,1,1,0.52,0.5,0.68,0.0,26,325,351
1,1,3,22,0,3,1,1,0.46,0.4545,0.59,0.2985,10,149,159
4,0,11,14,0,6,0,1,0.5,0.4848,0.36,0.2985,191,244,435
2,0,4,19,0,4,1,1,0.62,0.6212,0.43,0.2985,57,347,404
2,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343,0,2,2
3,0,6,20,0,4,1,1,0.7,0.6667,0.74,0.2239,75,277,352
2,1,3,14,0,3,1,1,0.62,0.6212,0.38,0.3582,52,169,221
1,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,1,4,5
4,0,10,17,0,2,1,1,0.6,0.6061,0.6,0.1343,72,553,625
4,0,11,16,0,0,0,2,0.54,0.5152,0.28,0.3881,93,226,319
1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,1,15,16
2,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,5,108,113
1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0.0896,15,207,222
2,1,4,23,0,0,0,1,0.66,0.6212,0.5,0.3881,25,65,90
2,0,6,17,0,3,1,1,0.92,0.8485,0.35,0.2239,80,426,506
1,0,12,8,0,3,1,3,0.36,0.3788,0.93,0.0,12,393,405
1,1,1,8,0,4,1,2,0.28,0.303,0.81,0.0896,16,514,530
3,0,9,11,0,5,1,2,0.5,0.4848,0.51,0.1343,40,139,179
2,0,5,18,0,2,1,1,0.84,0.803,0.53,0.194,55,362,417
3,0,7,4,0,6,0,1,0.62,0.6061,0.61,0.0,3,8,11
2,0,4,22,0,2,1,2,0.4,0.4091,0.94,0.2985,7,47,54
1,1,3,19,0,6,0,1,0.58,0.5455,0.64,0.2836,155,262,417
1,0,2,17,0,4,1,1,0.2,0.197,0.4,0.194,5,170,175
1,1,1,8,1,1,0,1,0.24,0.2273,0.35,0.2537,2,51,53
2,1,4,2,0,0,0,1,0.46,0.4545,0.72,0.2836,7,49,56
2,0,5,3,0,2,1,2,0.64,0.5606,0.94,0.0,1,3,4
3,0,9,9,0,0,0,1,0.66,0.6212,0.74,0.0,59,168,227
1,1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,2,21,23
2,1,6,16,0,1,1,2,0.6,0.5909,0.73,0.194,53,279,332
1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0,7,57,64
1,1,2,6,0,6,0,2,0.3,0.2727,0.42,0.2985,1,12,13
1,0,3,9,0,4,1,1,0.4,0.4091,0.62,0.2537,23,162,185
1,1,2,6,0,2,1,1,0.3,0.2727,0.45,0.3284,1,100,101
1,1,2,8,0,5,1,2,0.38,0.3939,0.76,0.3284,17,452,469
3,0,7,14,0,5,1,1,0.7,0.6515,0.51,0.194,105,160,265
1,0,2,22,0,1,1,1,0.28,0.303,0.81,0.0896,3,34,37
3,0,8,4,0,0,0,3,0.64,0.5606,0.94,0.194,1,2,3
4,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343,18,156,174
1,1,1,13,0,6,0,2,0.2,0.197,0.8,0.2537,10,66,76
1,0,2,20,1,1,0,3,0.24,0.2121,0.81,0.3881,0,29,29
1,0,2,11,0,1,1,1,0.3,0.3182,0.65,0.0896,11,36,47
3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,3,24,27
2,0,5,6,0,0,0,1,0.52,0.5,0.94,0.1045,5,13,18
1,0,3,6,0,5,1,2,0.16,0.197,0.74,0.0896,1,28,29
1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49
3,1,6,7,0,4,1,2,0.7,0.6667,0.84,0.0896,26,437,463
4,0,12,16,0,0,0,1,0.28,0.2727,0.48,0.2537,27,207,234
2,0,5,8,0,6,0,3,0.5,0.4848,0.94,0.0,16,72,88
3,0,6,23,0,1,1,1,0.68,0.6364,0.69,0.0,16,65,81
4,0,10,10,0,5,1,3,0.54,0.5152,0.88,0.3582,17,108,125
2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642,91,183,274
3,0,6,22,0,6,0,1,0.68,0.6364,0.47,0.194,61,126,187
4,0,10,4,0,4,1,1,0.5,0.4848,0.82,0.4627,2,6,8
2,1,5,17,0,6,0,2,0.68,0.6364,0.65,0.2985,204,298,502
1,0,1,17,0,3,1,1,0.24,0.2273,0.38,0.194,4,186,190
4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194,20,147,167
1,1,3,22,0,1,1,2,0.56,0.5303,0.56,0.2239,17,116,133
4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186
1,1,2,14,0,1,1,1,0.46,0.4545,0.36,0.2836,24,134,158
4,0,12,14,0,3,1,2,0.38,0.3939,0.54,0.0896,17,134,151
1,0,3,9,0,6,0,1,0.42,0.4242,0.44,0.4627,35,41,76
3,0,6,22,0,0,0,1,0.7,0.6515,0.51,0.0,19,95,114
3,0,7,1,0,2,1,2,0.74,0.697,0.66,0.1343,7,6,13
3,0,9,23,0,4,1,1,0.44,0.4394,0.67,0.2239,8,61,69
3,1,6,11,0,1,1,1,0.8,0.7273,0.43,0.3284,54,127,181
1,1,3,8,0,3,1,1,0.28,0.2576,0.61,0.2985,12,554,566
1,1,2,11,0,3,1,2,0.26,0.2576,0.65,0.2239,5,97,102
2,0,5,21,0,4,1,1,0.54,0.5152,0.77,0.2836,29,180,209
3,0,8,22,0,2,1,1,0.62,0.6061,0.61,0.0,22,121,143
3,0,7,3,0,3,1,1,0.7,0.6667,0.79,0.0,0,6,6
2,0,5,23,0,4,1,2,0.54,0.5152,0.77,0.194,16,87,103
3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0.0,91,248,339
2,0,5,23,0,5,1,1,0.58,0.5455,0.88,0.1343,23,104,127
2,1,5,16,0,5,1,1,0.76,0.6818,0.48,0.1642,82,358,440
4,0,9,10,0,5,1,3,0.62,0.5152,1.0,0.1045,7,28,35
4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2,2
2,1,5,0,0,4,1,3,0.5,0.4848,0.77,0.1642,2,31,33
2,1,4,10,0,0,0,1,0.5,0.4848,0.25,0.2239,113,186,299
4,0,11,5,0,5,1,1,0.22,0.2273,0.44,0.1343,0,22,22
3,0,8,14,0,4,1,1,0.82,0.7576,0.46,0.3284,67,115,182
2,0,5,17,0,6,0,2,0.72,0.6515,0.42,0.1642,191,253,444
1,1,1,7,0,1,1,3,0.2,0.2576,0.86,0.0,8,114,122
4,0,9,4,0,1,1,2,0.62,0.5455,0.94,0.0896,2,4,6
1,0,12,22,0,3,1,1,0.5,0.4848,0.88,0.2537,3,102,105
4,0,12,7,0,3,1,3,0.44,0.4394,1.0,0.1045,3,43,46
2,0,5,6,0,4,1,2,0.5,0.4848,0.94,0.0,17,86,103
2,0,4,6,0,4,1,2,0.4,0.4091,0.58,0.5821,2,73,75
3,0,9,7,0,6,0,1,0.62,0.5909,0.73,0.194,5,33,38
2,1,4,12,0,4,1,1,0.44,0.4394,0.33,0.0,66,210,276
1,0,2,23,0,6,0,1,0.28,0.2576,0.75,0.2836,5,29,34
1,0,3,20,0,6,0,1,0.42,0.4242,0.35,0.2239,39,69,108
2,0,6,13,0,6,0,1,0.74,0.6515,0.28,0.1343,188,268,456
3,0,7,22,0,0,0,2,0.66,0.6061,0.78,0.1045,69,93,162
3,0,9,2,0,4,1,1,0.58,0.5455,0.78,0.0896,14,11,25
4,0,10,8,0,6,0,1,0.46,0.4545,0.82,0.0,14,89,103
1,1,3,6,0,1,1,1,0.46,0.4545,0.88,0.1343,2,118,120
1,0,2,9,0,5,1,3,0.34,0.303,0.93,0.3582,3,111,114
2,0,5,12,0,4,1,1,0.58,0.5455,0.6,0.2239,43,164,207
3,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,91,163,254
2,1,5,15,0,4,1,1,0.76,0.6667,0.33,0.2985,81,209,290
1,0,2,13,0,0,0,1,0.34,0.3636,0.46,0.0,47,135,182
4,0,10,5,0,2,1,1,0.38,0.3939,0.87,0.1343,0,24,24
1,0,12,4,0,2,1,2,0.3,0.2879,0.65,0.2239,0,3,3
3,0,9,13,0,0,0,1,0.56,0.5303,0.6,0.1343,162,214,376
3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,0,6,6
4,0,9,23,0,5,1,2,0.58,0.5455,1.0,0.1343,41,107,148
3,0,9,5,0,3,1,1,0.58,0.5455,0.88,0.1045,1,30,31
2,1,5,18,0,1,1,2,0.58,0.5455,0.83,0.0,17,283,300
2,0,6,22,0,1,1,1,0.66,0.6212,0.61,0.0896,36,137,173
3,0,9,8,0,5,1,1,0.42,0.4242,0.67,0.2239,23,386,409
2,1,3,15,0,3,1,2,0.62,0.6212,0.41,0.2985,47,152,199
2,1,5,12,0,4,1,1,0.52,0.5,0.48,0.4179,65,207,272
4,0,10,1,0,2,1,1,0.44,0.4394,0.77,0.1343,5,6,11
2,0,4,3,0,6,0,3,0.32,0.3333,1.0,0.0896,0,4,4
1,0,12,11,0,4,1,2,0.44,0.4394,0.77,0.0,10,135,145
4,0,9,10,0,2,1,3,0.64,0.5606,0.94,0.1642,21,101,122
1,1,2,8,0,5,1,2,0.26,0.303,1.0,0.0,4,516,520
2,0,6,4,0,1,1,1,0.56,0.5303,0.94,0.1045,4,4,8
2,0,5,12,0,5,1,2,0.6,0.6212,0.56,0.2537,69,186,255
4,0,12,19,0,0,0,1,0.26,0.2727,0.52,0.1343,5,130,135
2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343,1,9,10
1,0,1,1,0,6,0,1,0.22,0.2727,0.8,0.0,8,32,40
1,0,1,19,0,0,0,1,0.26,0.2576,0.65,0.194,9,46,55
2,1,4,18,0,3,1,1,0.66,0.6212,0.41,0.2537,113,646,759
4,0,10,1,0,0,0,1,0.36,0.3788,0.87,0.0,11,60,71
3,0,8,0,0,2,1,1,0.64,0.6061,0.69,0.1045,8,23,31
3,0,7,8,0,1,1,1,0.74,0.697,0.66,0.2836,35,385,420
4,0,12,2,0,1,1,1,0.32,0.3485,0.87,0.0,0,8,8
3,0,7,18,0,3,1,1,0.72,0.697,0.79,0.1343,51,412,463
3,0,7,6,0,0,0,1,0.64,0.5909,0.78,0.0896,8,17,25
2,1,5,4,0,5,1,1,0.46,0.4545,0.77,0.1642,0,11,11
1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,21,63,84
2,1,3,19,0,6,0,3,0.46,0.4545,0.94,0.1343,28,105,133
1,0,3,17,0,1,1,1,0.34,0.303,0.29,0.3582,27,206,233
1,0,3,17,0,3,1,1,0.5,0.4848,0.23,0.2836,30,238,268
2,0,5,11,0,3,1,1,0.4,0.4091,0.82,0.3284,3,69,72
1,0,3,2,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1,1
3,0,8,5,0,2,1,1,0.52,0.5,0.77,0.0896,1,27,28
3,0,8,1,0,3,1,2,0.78,0.7121,0.52,0.1642,7,9,16
1,1,3,15,0,4,1,1,0.6,0.6212,0.31,0.2537,31,192,223
2,1,4,4,0,1,1,1,0.4,0.4091,0.76,0.4925,2,2,4
2,1,4,18,0,0,0,1,0.7,0.6364,0.42,0.2537,184,295,479
1,0,3,10,0,2,1,1,0.24,0.2121,0.52,0.2836,13,55,68
1,0,1,8,0,4,1,1,0.16,0.2273,0.59,0.0,3,216,219
4,0,9,10,0,0,0,2,0.64,0.5758,0.83,0.0,85,190,275
1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045,3,108,111
1,0,2,15,0,1,1,3,0.42,0.4242,1.0,0.2985,0,35,35
3,0,7,18,0,5,1,1,0.72,0.6515,0.45,0.2239,102,394,496
3,0,8,6,0,3,1,3,0.72,0.6818,0.66,0.4925,9,101,110
2,0,6,21,0,2,1,1,0.72,0.6818,0.7,0.1343,31,187,218
1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,3,15,18
1,0,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,15,172,187
1,0,3,0,0,2,1,1,0.32,0.3485,0.53,0.0,7,7,14
2,0,6,5,0,1,1,1,0.54,0.5152,0.64,0.3881,2,27,29
2,1,4,1,0,2,1,1,0.64,0.6212,0.57,0.1642,6,5,11
4,0,10,2,0,4,1,1,0.56,0.5303,0.88,0.4478,0,4,4
1,0,1,11,0,1,1,1,0.2,0.1818,0.4,0.3284,10,41,51
3,0,8,17,0,0,0,1,0.76,0.6818,0.4,0.2985,145,253,398
4,0,11,9,0,1,1,2,0.44,0.4394,0.88,0.2239,17,191,208
2,0,5,11,0,6,0,1,0.7,0.6515,0.65,0.2239,171,178,349
2,1,5,16,0,1,1,2,0.64,0.6061,0.73,0.2537,46,269,315
2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,94,688,782
4,0,12,23,0,1,1,1,0.24,0.2879,0.75,0.0,3,42,45
4,0,11,23,0,6,0,1,0.38,0.3939,0.62,0.2239,20,73,93
1,1,1,22,0,2,1,1,0.1,0.1061,0.46,0.2537,0,33,33
2,1,4,18,0,0,0,1,0.6,0.6061,0.26,0.2836,164,323,487
1,1,1,5,0,2,1,1,0.3,0.2879,0.49,0.194,0,22,22
1,1,1,16,0,2,1,1,0.46,0.4545,0.63,0.5522,14,205,219
2,1,4,7,0,3,1,1,0.34,0.3636,0.71,0.0,13,376,389
3,1,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642,6,36,42
2,1,5,9,0,2,1,2,0.56,0.5303,0.68,0.3582,37,258,295
2,1,4,23,0,6,0,2,0.46,0.4545,0.82,0.2836,18,73,91
2,0,5,8,0,5,1,1,0.54,0.5152,0.68,0.0,41,476,517
4,0,12,8,0,4,1,2,0.34,0.3182,0.66,0.2239,8,449,457
2,0,6,10,0,4,1,2,0.66,0.6212,0.61,0.2537,18,103,121
1,1,1,5,0,3,1,1,0.34,0.2879,0.46,0.5224,0,29,29
3,0,7,18,0,1,1,1,0.82,0.7727,0.49,0.3582,80,478,558
1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,7,30,37
2,1,5,12,0,4,1,1,0.56,0.5303,0.73,0.1343,64,237,301
1,0,2,22,0,5,1,2,0.24,0.2424,0.65,0.1642,1,45,46
1,1,2,21,0,3,1,3,0.24,0.2273,0.87,0.194,3,126,129
1,0,12,2,0,6,0,2,0.32,0.3333,0.66,0.0896,4,22,26
2,1,4,7,0,4,1,1,0.3,0.2727,0.65,0.3284,12,294,306
1,1,3,22,0,3,1,1,0.52,0.5,0.55,0.1343,43,159,202
4,0,12,6,0,2,1,2,0.36,0.3788,0.57,0.0,1,71,72
2,0,4,23,0,3,1,1,0.46,0.4545,0.41,0.2985,11,29,40
1,1,2,9,0,0,0,2,0.24,0.2273,0.56,0.2537,20,73,93
4,0,10,15,0,5,1,1,0.5,0.4848,0.45,0.2836,57,178,235
1,0,12,3,0,5,1,3,0.38,0.3939,0.94,0.1343,0,4,4
4,0,10,5,0,5,1,1,0.42,0.4242,0.82,0.0,3,24,27
1,0,3,23,0,2,1,2,0.32,0.3182,0.87,0.1642,1,17,18
2,0,6,6,0,1,1,3,0.6,0.5758,0.78,0.1343,1,25,26
4,0,11,17,0,6,0,2,0.46,0.4545,0.47,0.1343,62,122,184
3,0,8,3,0,0,0,2,0.7,0.6667,0.84,0.1343,9,23,32
1,1,2,19,0,1,1,1,0.5,0.4848,0.29,0.3881,16,318,334
2,0,4,15,0,5,1,3,0.34,0.3182,0.87,0.2239,1,24,25
2,1,5,8,0,5,1,2,0.64,0.5758,0.89,0.1045,32,551,583
1,0,2,0,0,5,1,3,0.32,0.3485,0.93,0.0,1,8,9
4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77,88
1,1,1,2,0,4,1,2,0.28,0.2727,0.75,0.1642,1,6,7
4,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537,2,8,10
4,0,12,0,0,2,1,1,0.22,0.2727,0.8,0.0,1,16,17
2,0,5,22,0,3,1,1,0.66,0.6212,0.69,0.2537,34,140,174
2,0,4,3,0,6,0,2,0.36,0.3485,0.87,0.1642,5,9,14
2,1,5,15,0,1,1,2,0.62,0.6212,0.53,0.2985,76,186,262
3,1,6,9,0,6,0,1,0.72,0.6818,0.62,0.194,85,247,332
2,1,3,14,0,4,1,1,0.5,0.4848,0.42,0.3582,63,175,238
1,1,3,11,0,3,1,1,0.42,0.4242,0.38,0.2985,33,128,161
2,1,6,9,0,3,1,2,0.72,0.697,0.74,0.0,40,276,316
3,0,9,17,0,4,1,1,0.72,0.6667,0.54,0.2537,61,567,628
2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045,25,478,503
1,1,2,6,0,4,1,1,0.2,0.1818,0.75,0.2836,1,75,76
1,1,3,17,0,4,1,1,0.62,0.6212,0.38,0.6567,52,545,597
3,0,8,7,0,3,1,1,0.6,0.6061,0.64,0.0896,11,297,308
2,1,3,20,0,3,1,1,0.6,0.6212,0.56,0.2985,38,324,362
1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20
3,0,6,4,0,1,1,2,0.6,0.5606,0.83,0.1642,1,8,9
1,0,3,22,0,5,1,1,0.62,0.6212,0.5,0.1642,55,63,118
2,0,4,9,0,5,1,1,0.32,0.2879,0.7,0.3582,11,162,173
3,0,6,20,0,4,1,1,0.74,0.6515,0.33,0.194,55,285,340
1,1,1,23,0,2,1,1,0.26,0.2727,0.81,0.1045,3,38,41
4,0,10,21,0,5,1,1,0.42,0.4242,0.58,0.1642,31,112,143
1,1,3,8,0,0,0,1,0.3,0.2727,0.52,0.3284,12,54,66
3,0,8,17,0,6,0,3,0.64,0.5758,0.89,0.8358,2,14,16
1,0,3,2,0,4,1,1,0.2,0.1667,0.27,0.4627,1,2,3
3,0,7,4,0,5,1,1,0.6,0.5909,0.73,0.1642,2,8,10
1,1,2,2,0,4,1,2,0.42,0.4242,0.67,0.1343,2,7,9
2,0,4,8,0,6,0,1,0.4,0.4091,0.54,0.2985,21,70,91
3,0,9,17,0,5,1,1,0.7,0.6667,0.79,0.2537,54,451,505
2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045,26,61,87
1,0,2,23,0,3,1,3,0.16,0.1515,0.8,0.194,0,37,37
2,0,6,5,0,5,1,1,0.66,0.6061,0.78,0.1642,0,28,28
1,1,3,8,0,1,1,1,0.34,0.3333,0.61,0.1343,17,547,564
2,1,4,3,0,0,0,2,0.44,0.4394,0.82,0.1642,7,33,40
3,0,9,13,0,3,1,1,0.76,0.697,0.55,0.2537,39,139,178
4,0,10,1,0,3,1,2,0.52,0.5,0.77,0.194,7,9,16
3,0,6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,52,119,171
1,1,1,21,0,2,1,1,0.46,0.4545,0.33,0.2985,3,162,165
1,0,12,21,0,6,0,1,0.4,0.4091,0.58,0.194,2,50,52
3,0,8,4,0,6,0,2,0.7,0.6667,0.84,0.2239,1,3,4
2,0,3,19,0,1,1,1,0.3,0.303,0.22,0.1343,17,156,173
1,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,8,26,34
2,1,4,23,0,5,1,1,0.42,0.4242,0.62,0.0896,35,163,198
2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582,250,418,668
3,1,6,9,0,6,0,1,0.64,0.5758,0.89,0.1642,41,234,275
1,0,3,13,0,6,0,1,0.36,0.3333,0.51,0.3582,62,95,157
2,0,4,13,0,1,1,1,0.7,0.6515,0.65,0.2239,57,146,203
2,1,3,16,0,1,1,1,0.48,0.4697,0.25,0.6418,60,245,305
4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,36,470,506
1,0,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,1,50,51
3,1,6,2,0,5,1,1,0.74,0.7121,0.79,0.0,0,12,12
3,0,7,8,0,5,1,1,0.64,0.6061,0.65,0.2537,50,514,564
1,0,1,16,0,3,1,1,0.3,0.3182,0.28,0.0896,4,85,89
3,0,8,16,0,1,1,1,0.74,0.6515,0.3,0.3881,66,254,320
3,0,8,11,0,1,1,2,0.72,0.6818,0.62,0.2537,41,112,153
2,1,4,10,0,2,1,1,0.6,0.6212,0.38,0.4179,52,165,217
1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16
2,0,5,4,0,2,1,1,0.6,0.5455,0.88,0.1045,1,3,4
2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0.0,120,269,389
3,0,9,14,0,3,1,3,0.6,0.5152,0.93,0.0,1,24,25
4,0,11,6,0,3,1,1,0.3,0.3333,0.81,0.0,1,91,92
1,1,3,7,0,4,1,1,0.44,0.4394,0.72,0.0896,14,367,381
2,0,4,5,0,5,1,3,0.24,0.2273,0.93,0.2239,1,11,12
1,1,2,7,0,5,1,1,0.24,0.2273,0.65,0.2239,10,216,226
4,0,12,20,0,1,1,1,0.3,0.3182,0.56,0.0896,8,157,165
4,0,10,23,0,6,0,1,0.48,0.4697,0.41,0.1642,33,102,135
1,1,2,7,0,0,0,2,0.24,0.2121,0.52,0.2836,2,12,14
4,0,11,21,0,6,0,1,0.42,0.4242,0.47,0.2836,19,103,122
1,0,3,13,0,2,1,2,0.36,0.3333,0.57,0.2836,23,74,97
4,0,11,17,0,3,1,3,0.38,0.3939,0.71,0.3881,7,156,163
3,0,9,19,0,0,0,1,0.64,0.6061,0.69,0.1045,101,232,333
2,1,4,6,0,3,1,1,0.34,0.3636,0.66,0.0,3,103,106
3,0,9,1,0,0,0,1,0.46,0.4545,0.77,0.2239,13,66,79
4,0,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,5,170,175
2,0,3,0,0,5,1,1,0.24,0.2273,0.6,0.194,1,17,18
4,0,11,21,0,3,1,1,0.32,0.2879,0.53,0.3881,7,128,135
2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642,66,201,267
3,0,7,17,0,5,1,3,0.66,0.5909,0.89,0.4478,6,161,167
1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,13,127,140
4,0,11,2,0,1,1,1,0.46,0.4545,0.63,0.3582,7,10,17
1,0,3,0,0,3,1,3,0.3,0.2879,0.93,0.2537,0,8,8
1,0,3,21,0,1,1,1,0.34,0.3333,0.46,0.1343,5,58,63
2,0,4,16,1,5,0,1,0.52,0.5,0.55,0.4925,70,173,243
1,0,3,5,0,0,0,1,0.36,0.3485,0.62,0.1343,0,3,3
4,0,11,6,0,4,1,2,0.36,0.3485,1.0,0.1343,4,110,114
2,1,5,10,0,5,1,1,0.6,0.6212,0.46,0.1343,74,181,255
3,0,6,0,0,3,1,2,0.68,0.6364,0.79,0.2836,11,25,36
1,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,5,32,37
1,0,3,18,0,4,1,1,0.24,0.2121,0.35,0.3284,6,161,167
4,0,12,7,0,2,1,2,0.36,0.3788,0.62,0.0,7,261,268
4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,141,202,343
4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045,35,231,266
4,0,11,11,0,0,0,1,0.5,0.4848,0.63,0.3582,83,157,240
1,1,2,15,0,0,0,2,0.3,0.2879,0.56,0.2537,55,217,272
1,1,3,3,0,6,0,2,0.44,0.4394,0.88,0.0,2,24,26
1,1,1,1,0,6,0,1,0.3,0.303,0.52,0.1642,1,57,58
3,0,7,19,0,4,1,1,0.82,0.7727,0.52,0.2836,79,286,365
1,0,12,21,0,4,1,2,0.28,0.2879,0.61,0.1343,8,60,68
3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,3,91,94
2,1,4,19,0,0,0,1,0.56,0.5303,0.35,0.1343,128,247,375
3,0,7,0,0,4,1,1,0.66,0.6212,0.69,0.2985,14,32,46
2,0,5,0,0,1,1,1,0.52,0.5,0.94,0.1045,17,21,38
1,1,1,6,0,5,1,2,0.42,0.4242,1.0,0.3284,0,72,72
4,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343,31,97,128
1,1,3,10,0,0,0,2,0.42,0.4242,0.88,0.1045,139,212,351
1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,4,59,63
1,0,12,0,1,1,0,1,0.22,0.2273,0.75,0.1642,5,6,11
1,0,2,4,0,3,1,1,0.2,0.197,0.51,0.194,0,1,1
2,0,6,7,0,5,1,1,0.6,0.5606,0.83,0.0,25,225,250
4,0,12,16,0,3,1,2,0.38,0.3939,0.54,0.1045,12,233,245
1,0,3,22,0,1,1,1,0.32,0.3333,0.49,0.1045,4,43,47
2,1,5,14,0,4,1,1,0.64,0.6061,0.65,0.194,33,171,204
3,0,8,22,0,5,1,1,0.6,0.5455,0.88,0.1343,25,97,122
1,0,2,17,0,2,1,1,0.22,0.1818,0.32,0.5821,4,172,176
4,0,10,18,1,1,0,2,0.64,0.6212,0.53,0.0,108,365,473
1,0,2,20,0,3,1,1,0.24,0.2424,0.6,0.1642,2,107,109
3,0,9,23,0,2,1,1,0.64,0.5909,0.78,0.1045,15,59,74
1,0,2,21,0,0,0,1,0.26,0.303,0.6,0.0,5,22,27
2,1,3,13,0,5,1,3,0.4,0.4091,0.5,0.0,44,198,242
2,1,5,22,0,3,1,1,0.64,0.6061,0.73,0.1642,33,253,286
2,1,4,14,0,5,1,1,0.64,0.6212,0.44,0.2239,156,238,394
2,1,4,20,0,6,0,2,0.56,0.5303,0.46,0.1343,112,209,321
